models,acc,brier,ece,f1,nll,CalROCauc,CalPRauc,EnsVar,ClsVar,model_scores,ensemble_avg_type,num_params,ensemble_group,ensemble_size,ensemble_type,seed,dataset,data_type,architecture,binning
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.78574,0.3004856665550307,0.025063318260461,0.7834283947930478,0.82732991757182,0.8719590461290528,0.96018921069409,741.05615,0.0007362978649325,,avg_logits,102228152,88--89--90--91,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.78538,0.3023953066259764,0.0207983913083374,0.7828030349771381,0.8309973313958972,0.8693169734013313,0.9591013697404116,0.040246006,0.0006930731469765,,avg_probs,102228152,88--89--90--91,4,hom,1,imagenet,ind,,1
inceptionv3--se_resnet152--se_resnet50--wide_resnet101_2--33--58--59--75,0.78115,0.3143766251585065,0.049924108262863,0.7787407893387734,0.9365141157390112,0.8555505651236961,0.9488159673531492,0.0517402105033397,0.000656212636386,,no_avg,248957856,33--58--59--75,4,het,1,imagenet,ind,,1
inceptionv3--se_resnet152--se_resnet50--wide_resnet101_2--33--58--59--75,0.81464,0.2650701847656315,0.0163807521437108,0.8126438790228537,0.7308190914120263,0.8709318012948286,0.9646837745116236,896.0887451171875,0.0007286300533451,,avg_logits,248957856,33--58--59--75,4,het,1,imagenet,ind,,1
inceptionv3--se_resnet152--se_resnet50--wide_resnet101_2--33--58--59--75,0.81376,0.275571469278646,0.0792978495605289,0.8113571786116863,0.7891090091479739,0.86525661911936,0.9613568229781874,0.0517402105033397,0.0006174074951559,,avg_probs,248957856,33--58--59--75,4,het,1,imagenet,ind,,1
cafferesnet101--nasnetamobile--resnet50_aws_baseline--deepens_resnet50--6--39--52--88,0.7563500000000001,0.3412938298955816,0.0403630514877289,0.7535319593784898,1.0035216866130028,0.8640459375478646,0.9489736533278732,0.0563787780702114,0.0007043145160423,,no_avg,100953226,6--39--52--88,4,het,1,imagenet,ind,,1
cafferesnet101--nasnetamobile--resnet50_aws_baseline--deepens_resnet50--6--39--52--88,0.7906,0.2945926833948385,0.0243718853751569,0.7881480383848342,0.8121628651746305,0.873331434228015,0.9614795972799528,1734.7215576171875,0.0007417747401632,,avg_logits,100953226,6--39--52--88,4,het,1,imagenet,ind,,1
cafferesnet101--nasnetamobile--resnet50_aws_baseline--deepens_resnet50--6--39--52--88,0.7894,0.2990097464578342,0.0328122035510838,0.7864508407283874,0.8333913073972543,0.8695194506219758,0.9587453315291072,0.0563787780702114,0.0006620304193347,,avg_probs,100953226,6--39--52--88,4,het,1,imagenet,ind,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.7793,0.3150732753481494,0.040518628752809,0.776777397768088,0.9242557369602156,0.8581701363314216,0.9507997506359448,0.0549729876220226,0.0006931895331945,,no_avg,240883760,10--33--58--75,4,het,1,imagenet,ind,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.81392,0.2654139852564313,0.0205798473955691,0.8117964886369028,0.7196039725934906,0.8728925514829584,0.9656308807309252,1365.8123779296875,0.0007552909664809,,avg_logits,240883760,10--33--58--75,4,het,1,imagenet,ind,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.81198,0.2738435334752216,0.0564848592106253,0.8094191303987225,0.7671118916376325,0.8670867866558618,0.961865428154958,0.0549729876220226,0.0006519597372971,,avg_probs,240883760,10--33--58--75,4,het,1,imagenet,ind,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.7629250000000001,0.3360452973671896,0.0544091571969166,0.7602039092860445,0.9836915737593644,0.8623954153100669,0.950559723819444,0.0516263172030448,0.0006915070262039,,no_avg,100951796,6--14--52--92,4,het,1,imagenet,ind,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.79332,0.2922748662292437,0.0214204445601254,0.7910521828197914,0.8022285508122012,0.8716614813136175,0.9615031943167636,1788.2537841796875,0.0007382525363937,,avg_logits,100951796,6--14--52--92,4,het,1,imagenet,ind,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.79298,0.2973255553832359,0.0417186839437484,0.7902858440888584,0.8289669746958789,0.8659870666518856,0.9581424246908886,0.0516263172030448,0.0006527872756123,,avg_probs,100951796,6--14--52--92,4,het,1,imagenet,ind,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--19--23--27--29,0.8279500000000001,0.2654671291135713,0.1160158871857263,0.8256567804649562,0.799119131149868,0.8521252560151318,0.9574028759324034,0.0259829442948102,0.0005593342066276,,no_avg,137840298,19--23--27--29,4,het,1,imagenet,ind,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--19--23--27--29,0.8469,0.2394452389565836,0.1229208867805451,0.8449701771014684,0.7137294961152785,0.8665613607980047,0.9683813662113,198.5480194091797,0.0005742785870097,,avg_logits,137840298,19--23--27--29,4,het,1,imagenet,ind,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--19--23--27--29,0.8477,0.2459799209491285,0.1483696440950035,0.8455429203099302,0.7262671738165617,0.8662283707542505,0.9689387677489516,0.0259829442948102,0.0005398470093496,,avg_probs,137840298,19--23--27--29,4,het,1,imagenet,ind,,1
mnasnet1_0--resnet50_aws_baseline--deepens_resnet101--deepens_resnet50--36--52--84--90,0.7446200000000001,0.3539370835835717,0.0359041207141987,0.74160998234213,1.025798975190481,0.865405398406353,0.9486874372967172,0.0539609044790267,0.0006996754818828,,no_avg,100046560,36--52--84--90,4,het,1,imagenet,ind,,1
mnasnet1_0--resnet50_aws_baseline--deepens_resnet101--deepens_resnet50--36--52--84--90,0.77816,0.308720489252056,0.0222642304429412,0.7756170279202358,0.8564875815959347,0.8722626034132465,0.9588549672318384,1632.5948486328125,0.000722108175978,,avg_logits,100046560,36--52--84--90,4,het,1,imagenet,ind,,1
mnasnet1_0--resnet50_aws_baseline--deepens_resnet101--deepens_resnet50--36--52--84--90,0.7789,0.3134664099029368,0.0350454456473886,0.7759626232593493,0.8703572315511374,0.8659736646312433,0.9567510541627304,0.0539609044790267,0.0006592047866433,,avg_probs,100046560,36--52--84--90,4,het,1,imagenet,ind,,1
FixResNet50_no_adaptation--densenet201--resnext101_32x4d--wide_resnet101_2--2--10--53--75,0.777425,0.3166541826109992,0.0487567991990223,0.7750475024550232,0.9055270138988568,0.8660544294389804,0.9558911980414008,0.0545117668807506,0.0007586716819787,,no_avg,216635384,2--10--53--75,4,het,1,imagenet,ind,,1
FixResNet50_no_adaptation--densenet201--resnext101_32x4d--wide_resnet101_2--2--10--53--75,0.80812,0.273438681356421,0.0337273932301998,0.8060091086198883,0.7440368847320228,0.8736120048177664,0.9650386102980888,1012.5631103515624,0.0007791419047862,,avg_logits,216635384,2--10--53--75,4,het,1,imagenet,ind,,1
FixResNet50_no_adaptation--densenet201--resnext101_32x4d--wide_resnet101_2--2--10--53--75,0.80794,0.2757703581015235,0.0247433971917629,0.8055289057656082,0.744318687479276,0.8682139808737962,0.9634284747660766,0.0545117668807506,0.0007177879451774,,avg_probs,216635384,2--10--53--75,4,het,1,imagenet,ind,,1
mobilenet_v2--squeezenet1_0--vgg11--vgg13--37--65--67--69,0.672295,0.4391827346970292,0.0205105423349328,0.6679474600324464,1.3739745562162125,0.8567965426636663,0.9249464381259384,0.0700170770287513,0.0005861793033545,,no_avg,270664504,37--65--67--69,4,het,1,imagenet,ind,,1
mobilenet_v2--squeezenet1_0--vgg11--vgg13--37--65--67--69,0.72372,0.3767393281350191,0.0224959064086526,0.720103807751608,1.108544798108421,0.8659341886090824,0.9443338365163312,21982.490234375,0.0006173924775794,,avg_logits,270664504,37--65--67--69,4,het,1,imagenet,ind,,1
mobilenet_v2--squeezenet1_0--vgg11--vgg13--37--65--67--69,0.7271,0.3866699320011271,0.0793539833690226,0.7227122703539682,1.1429582241971237,0.8577257308394548,0.9403546514234212,0.0700170770287513,0.0005336664617061,,avg_probs,270664504,37--65--67--69,4,het,1,imagenet,ind,,1
densenet201--resnet152--se_resnet101--se_resnet50--10--43--57--59,0.7781,0.3178702188351399,0.0543764839036762,0.7758109244758233,0.929151022397734,0.8581679063647432,0.9505284791254944,0.048719972372055,0.0006660432118223,,no_avg,157621656,10--43--57--59,4,het,1,imagenet,ind,,1
densenet201--resnet152--se_resnet101--se_resnet50--10--43--57--59,0.80832,0.2724484361297574,0.0158500609284639,0.8062070945790777,0.7343876082338043,0.8727147037979471,0.964764039561976,1657.74365234375,0.0007390955579467,,avg_logits,157621656,10--43--57--59,4,het,1,imagenet,ind,,1
densenet201--resnet152--se_resnet101--se_resnet50--10--43--57--59,0.80738,0.2813302415273632,0.0667713811870664,0.8048927266000343,0.7916834881111837,0.8658468466626088,0.9603955918148362,0.048719972372055,0.0006295032217167,,avg_probs,157621656,10--43--57--59,4,het,1,imagenet,ind,,1
efficientnet-b4-autoaug--efficientnet-b5-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--23--25--27--29,0.8375849999999999,0.2541841981281263,0.1204035758474655,0.8354003419555551,0.7646366922937611,0.8495030603813853,0.9581367601490745,0.0189205780625343,0.0005612187524093,,no_avg,159120088,23--25--27--29,4,het,1,imagenet,ind,,1
efficientnet-b4-autoaug--efficientnet-b5-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--23--25--27--29,0.84948,0.2357627482960266,0.1242089708553254,0.8474246431147537,0.7059316736384109,0.8651136529964008,0.9673714863604664,149.06033325195312,0.0005710528930649,,avg_logits,159120088,23--25--27--29,4,het,1,imagenet,ind,,1
efficientnet-b4-autoaug--efficientnet-b5-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--23--25--27--29,0.85008,0.2399937641500779,0.1424262283365428,0.8478986628190286,0.7130912841592729,0.866337536051601,0.9685784732180832,0.0189205780625343,0.0005470283795148,,avg_probs,159120088,23--25--27--29,4,het,1,imagenet,ind,,1
