models,acc,brier,ece,f1,nll,CalROCauc,CalPRauc,EnsVar,ClsVar,model_scores,ensemble_avg_type,num_params,ensemble_group,ensemble_size,ensemble_type,seed,dataset,data_type,architecture,binning
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.60772,0.5192130407246827,0.0538286551273613,0.6034404280862051,1.676108924271296,0.8460096815488175,0.8997159729510318,0.046108823,0.0004341356980148,,avg_probs,178196664,83--84--85--86,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.406755,0.7247238361745285,0.0490389628847272,0.4070385341003794,2.847804378695811,0.8225171950438683,0.773804475934745,0.1197609995693946,0.0003302005696148,,no_avg,168700918,37--51--66--71,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.5225,0.6137316578532537,0.0638122570035096,0.5218225408452304,2.1295234681078434,0.8347634864600816,0.8590926674526559,12361.824145286098,0.00033829048065,,avg_logits,168700918,37--51--66--71,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.53066,0.6349030864974825,0.1504113631261815,0.5285935254758616,2.2212388133385748,0.8350582121901243,0.8564393577160654,0.1197609995693946,0.0002403798128709,,avg_probs,168700918,37--51--66--71,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.610715,0.520576447065669,0.0795407530674306,0.6066251633606381,1.75468897298084,0.8482566616217238,0.9008819182763332,0.0881321726227446,0.0005511374587556,,no_avg,100951796,6--14--52--90,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.66676,0.4452897846361113,0.0275798327073606,0.6626720128486024,1.3938395563130908,0.8593973842221685,0.9263643021109834,1862.6702969310768,0.00058842168487,,avg_logits,100951796,6--14--52--90,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.66392,0.4544773175986105,0.0554724973129727,0.6589452311466047,1.440412128314008,0.8562805385778075,0.9222932821887352,0.0881321726227446,0.0004850383206851,,avg_probs,100951796,6--14--52--90,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.7397050000000001,0.367386689607262,0.0772060625472757,0.7358413863531758,1.181686056995543,0.858891479426748,0.9391426798129698,0.0457238751938101,0.000515792242014,,no_avg,191905430,19--25--29--40,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.77648,0.3281297827323066,0.1137968343476574,0.7729844531835249,1.0241554216923925,0.868163747765184,0.9561879274643909,236.5589707197514,0.000515188782537,,avg_logits,191905430,19--25--29--40,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.77964,0.3330937832119044,0.1417857727140689,0.7755286708319422,1.015622985228904,0.8648741425440094,0.9558948560975172,0.0457238751938101,0.0004814993215547,,avg_probs,191905430,19--25--29--40,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.251445,0.8410727994207678,0.0340201317081899,0.2557733586622654,4.2369229489915305,0.7363385548963619,0.5294507771941596,0.1245456347381122,0.0001934264713948,,no_avg,67089656,37--65--66--79,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.4493,0.743250585295201,0.1978934832804454,0.4552652733051895,2.8123379466050986,0.8121510688033937,0.7972517898106612,17381.05090331548,0.0001442755535184,,avg_logits,67089656,37--65--66--79,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.4787,0.7476635733671837,0.2425795346974157,0.4876417643537716,2.823767357566995,0.8121704183884746,0.800480772385288,0.1245456347381122,0.0001000172453412,,avg_probs,67089656,37--65--66--79,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.663465,0.4571013724782549,0.0503883818784076,0.6595497412919327,1.4933285693102147,0.85084137411733,0.916850972160192,0.0811447776050641,0.0005764925901346,,no_avg,240883760,10--33--58--75,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.71974,0.3828933016939495,0.0241599249794217,0.7160332646513463,1.161569951424657,0.8658105496126858,0.9427459420881568,1370.9264628956091,0.0006228131571283,,avg_logits,240883760,10--33--58--75,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.71556,0.3962427892744568,0.0765670506732149,0.7108157906675914,1.2227768724540031,0.8641657569213497,0.9393485264047424,0.0811447776050641,0.0005156340069308,,avg_probs,240883760,10--33--58--75,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
