,models,filepaths,labelpaths,acc,nll,brier,qunc,hyperparameters,seed,npz_flag,train_set,test_set,model_family
71,vgg16,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_vgg16.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00778,7.691584175460851,1.038261802492014,0.9523715972415749,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
72,vgg16_bn,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_vgg16_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.02224,6.739012137762456,1.0105295277873054,0.9687967534692197,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
73,vgg19,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_vgg19.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00878,7.687788756839887,1.0524766602863946,0.9361472100235023,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
74,vgg19_bn,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_vgg19_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.03386,6.5382579853948855,1.025843235306604,0.9370676064714778,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
75,wide_resnet101_2,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_wide_resnet101_2.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.10852,5.833327626144304,1.0438158874620134,0.8003207312832531,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
76,wide_resnet50_2,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_wide_resnet50_2.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.07788,6.38814832972636,1.0699504126368404,0.8150975392393235,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
77,xception,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_xception.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.09788,5.529874532548924,0.9900012730917737,0.8980758895001187,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
78,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/alexnet--imagenetc--deepens1--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.001,6.907816990442276,0.9990001231159021,0.9989997744560242,(seed=1),0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
79,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/alexnet--imagenetc--deepens2--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.0011,6.907816567287445,0.9990001226299655,0.9989997744560242,(seed=2),1,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
80,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/alexnet--imagenetc--deepens3--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00116,6.907802792863846,0.9990000952495294,0.9989997744560242,(seed=3),2,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
81,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/alexnet--imagenetc--deepens4--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00108,6.907809374780655,0.9990001083749822,0.9989997744560242,(seed=4),3,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
82,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/alexnet--imagenetc--deepens5--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00102,6.907831789722443,0.9990001531018058,0.9989997744560242,(seed=5),4,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
83,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet101--imagenetc--deepens1--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.03774,6.949005857295123,1.0888496639864094,0.8609219789505005,(seed=1),0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
84,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet101--imagenetc--deepens2--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.03748,6.720667780261855,1.0497456177738027,0.9030348658561707,(seed=2),1,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
85,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet101--imagenetc--deepens3--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.0563,6.086624837931229,1.0259733529738022,0.9067334532737732,(seed=3),2,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
86,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet101--imagenetc--deepens4--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.03748,6.597998116326257,1.0292200127655238,0.9281297922134399,(seed=4),3,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
87,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet101--imagenetc--deepens5--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.08662,6.1439922557424955,1.0551811371783077,0.8184410929679871,(seed=5),4,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
88,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet50--imagenetc--deepens1--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.0695,6.554319492424339,1.0779588284176251,0.8234561085700989,(seed=1),0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
89,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet50--imagenetc--deepens2--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.0398,7.118194385363976,1.0937010608234925,0.8490429520606995,(seed=2),1,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
90,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet50--imagenetc--deepens3--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.0534,6.520365851660444,1.0570859879528416,0.8727436661720276,(seed=3),2,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
91,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet50--imagenetc--deepens4--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.04736,6.970380033066503,1.0803818633501803,0.8529878854751587,(seed=4),3,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
92,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet50--imagenetc--deepens5--gaussian_noise--5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.05068,6.748939582531125,1.063926623942338,0.8662539720535278,(seed=5),4,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
